Chart Recorder Data File Fri, Oct 23, 2015 11:14 AM
Time (s)	CH1 (V)  
11:03:19.744	0.945293
11:03:19.844	0.945293
11:03:19.944	0.944974
11:03:20.044	0.945931
11:03:20.144	0.945931
11:03:20.244	0.945931
11:03:20.344	0.946570
11:03:20.444	0.946251
11:03:20.544	0.947527
11:03:20.644	0.947527
11:03:20.744	0.947527
11:03:20.844	0.948485
11:03:20.944	0.947846
11:03:21.044	0.948166
11:03:21.144	0.947527
11:03:21.244	0.947846
11:03:21.344	0.948166
11:03:21.444	0.949123
11:03:21.544	0.949123
11:03:21.644	0.949761
11:03:21.744	0.949761
11:03:21.844	0.949761
11:03:21.944	0.949761
11:03:22.044	0.949761
11:03:22.144	0.950081
11:03:22.244	0.949123
11:03:22.344	0.950400
11:03:22.444	0.950719
11:03:22.544	0.950400
11:03:22.644	0.950719
11:03:22.744	0.950400
11:03:22.844	0.951038
11:03:22.944	0.950719
11:03:23.044	0.951038
11:03:23.144	0.951357
11:03:23.244	0.952315
11:03:23.344	0.951677
11:03:23.444	0.951996
11:03:23.544	0.952315
11:03:23.644	0.952315
11:03:23.744	0.952315
11:03:23.844	0.953272
11:03:23.944	0.952953
11:03:24.044	0.953272
11:03:24.143	0.952953
11:03:24.243	0.953272
11:03:24.343	0.952953
11:03:24.443	0.953272
11:03:24.543	0.953911
11:03:24.643	0.954230
11:03:24.743	0.954549
11:03:24.843	0.954868
11:03:24.943	0.954868
11:03:25.043	0.955507
11:03:25.143	0.954868
11:03:25.243	0.955187
11:03:25.343	0.955507
11:03:25.443	0.955826
11:03:25.543	0.956145
11:03:25.643	0.956783
11:03:25.743	0.957103
11:03:25.843	0.956783
11:03:25.943	0.956464
11:03:26.043	0.957422
11:03:26.143	0.957741
11:03:26.243	0.956783
11:03:26.343	0.958060
11:03:26.443	0.956783
11:03:26.543	0.957103
11:03:26.643	0.958060
11:03:26.743	0.958060
11:03:26.843	0.958060
11:03:26.943	0.958379
11:03:27.043	0.958698
11:03:27.143	0.958379
11:03:27.243	0.958379
11:03:27.343	0.958698
11:03:27.443	0.959018
11:03:27.544	0.958698
11:03:27.644	0.960294
11:03:27.744	0.960294
11:03:27.844	0.959975
11:03:27.944	0.959975
11:03:28.044	0.959975
11:03:28.144	0.960294
11:03:28.244	0.960613
11:03:28.344	0.960613
11:03:28.444	0.960933
11:03:28.544	0.961571
11:03:28.644	0.961571
11:03:28.744	0.961890
11:03:28.844	0.961571
11:03:28.944	0.962209
11:03:29.044	0.961890
11:03:29.144	0.961571
11:03:29.244	0.961890
11:03:29.344	0.962528
11:03:29.444	0.962528
11:03:29.544	0.963167
11:03:29.644	0.962528
11:03:29.744	0.962528
11:03:29.844	0.963805
11:03:29.944	0.963805
11:03:30.044	0.963805
11:03:30.144	0.964763
11:03:30.244	0.963805
11:03:30.344	0.964124
11:03:30.444	0.964444
11:03:30.544	0.964444
11:03:30.644	0.964444
11:03:30.744	0.965720
11:03:30.844	0.965082
11:03:30.944	0.964763
11:03:31.044	0.964763
11:03:31.144	0.965720
11:03:31.244	0.965720
11:03:31.344	0.966039
11:03:31.444	0.965720
11:03:31.544	0.967316
11:03:31.644	0.966997
11:03:31.744	0.966678
11:03:31.844	0.967316
11:03:31.944	0.966997
11:03:32.044	0.967635
11:03:32.144	0.967635
11:03:32.244	0.968274
11:03:32.344	0.968274
11:03:32.444	0.967954
11:03:32.544	0.968274
11:03:32.644	0.968912
11:03:32.744	0.968593
11:03:32.844	0.969550
11:03:32.944	0.968912
11:03:33.044	0.968912
11:03:33.144	0.969231
11:03:33.244	0.969550
11:03:33.344	0.969870
11:03:33.444	0.969870
11:03:33.544	0.970827
11:03:33.644	0.970508
11:03:33.744	0.969870
11:03:33.844	0.970189
11:03:33.944	0.970508
11:03:34.044	0.970189
11:03:34.144	0.971146
11:03:34.244	0.970508
11:03:34.344	0.971146
11:03:34.444	0.972423
11:03:34.544	0.972423
11:03:34.644	0.972742
11:03:34.744	0.971465
11:03:34.844	0.972104
11:03:34.944	0.972104
11:03:35.044	0.972104
11:03:35.144	0.972423
11:03:35.244	0.972423
11:03:35.344	0.972742
11:03:35.444	0.973700
11:03:35.544	0.973700
11:03:35.644	0.973700
11:03:35.744	0.973700
11:03:35.844	0.974657
11:03:35.944	0.973700
11:03:36.044	0.973700
11:03:36.144	0.974657
11:03:36.244	0.974338
11:03:36.344	0.975295
11:03:36.444	0.974657
11:03:36.544	0.974976
11:03:36.644	0.975934
11:03:36.744	0.975615
11:03:36.844	0.975615
11:03:36.944	0.976572
11:03:37.044	0.975295
11:03:37.144	0.976253
11:03:37.244	0.975615
11:03:37.344	0.975615
11:03:37.444	0.977211
11:03:37.544	0.977849
11:03:37.644	0.977211
11:03:37.744	0.977211
11:03:37.844	0.977530
11:03:37.944	0.977530
11:03:38.044	0.978168
11:03:38.144	0.978168
11:03:38.244	0.978487
11:03:38.344	0.979126
11:03:38.444	0.978806
11:03:38.544	0.978487
11:03:38.644	0.978487
11:03:38.744	0.979126
11:03:38.844	0.979764
11:03:38.944	0.979126
11:03:39.044	0.980083
11:03:39.144	0.978487
11:03:39.244	0.978806
11:03:39.344	0.979764
11:03:39.444	0.980402
11:03:39.544	0.981041
11:03:39.644	0.981360
11:03:39.744	0.981041
11:03:39.844	0.981041
11:03:39.944	0.981360
11:03:40.044	0.981360
11:03:40.144	0.981041
11:03:40.244	0.981998
11:03:40.344	0.981360
11:03:40.444	0.981998
11:03:40.544	0.982317
11:03:40.644	0.982317
11:03:40.744	0.981998
11:03:40.844	0.982637
11:03:40.944	0.982637
11:03:41.044	0.981679
11:03:41.144	0.982317
11:03:41.244	0.981998
11:03:41.344	0.982637
11:03:41.444	0.981998
11:03:41.544	0.983275
11:03:41.643	0.983913
11:03:41.743	0.983913
11:03:41.843	0.983594
11:03:41.943	0.983594
11:03:42.043	0.983913
11:03:42.143	0.983913
11:03:42.243	0.984871
11:03:42.343	0.984552
11:03:42.443	0.985509
11:03:42.543	0.984871
11:03:42.643	0.985509
11:03:42.743	0.985190
11:03:42.843	0.985509
11:03:42.943	0.985509
11:03:43.043	0.986786
11:03:43.143	0.985828
11:03:43.243	0.986147
11:03:43.343	0.986467
11:03:43.443	0.986786
11:03:43.543	0.987105
11:03:43.643	0.986467
11:03:43.743	0.987105
11:03:43.843	0.987105
11:03:43.943	0.986786
11:03:44.043	0.986786
11:03:44.143	0.987105
11:03:44.243	0.987743
11:03:44.343	0.988382
11:03:44.443	0.987743
11:03:44.543	0.988062
11:03:44.643	0.989339
11:03:44.743	0.989339
11:03:44.843	0.989658
11:03:44.943	0.989020
11:03:45.044	0.989020
11:03:45.144	0.989978
11:03:45.244	0.989658
11:03:45.344	0.990935
11:03:45.444	0.989978
11:03:45.544	0.989978
11:03:45.644	0.989978
11:03:45.744	0.989978
11:03:45.844	0.991254
11:03:45.944	0.990616
11:03:46.044	0.990935
11:03:46.144	0.990935
11:03:46.244	0.990935
11:03:46.344	0.991254
11:03:46.444	0.991573
11:03:46.544	0.992212
11:03:46.644	0.990935
11:03:46.744	0.991893
11:03:46.844	0.991893
11:03:46.944	0.992850
11:03:47.044	0.992531
11:03:47.144	0.993169
11:03:47.244	0.992850
11:03:47.344	0.993488
11:03:47.444	0.993169
11:03:47.544	0.993169
11:03:47.644	0.993169
11:03:47.744	0.994765
11:03:47.844	0.994127
11:03:47.944	0.994765
11:03:48.044	0.994127
11:03:48.144	0.994446
11:03:48.244	0.994127
11:03:48.344	0.994127
11:03:48.444	0.995084
11:03:48.544	0.995404
11:03:48.644	0.995084
11:03:48.744	0.995723
11:03:48.844	0.995404
11:03:48.944	0.996042
11:03:49.044	0.996361
11:03:49.144	0.996042
11:03:49.244	0.996361
11:03:49.344	0.996361
11:03:49.444	0.996042
11:03:49.544	0.996361
11:03:49.644	0.997319
11:03:49.744	0.997638
11:03:49.844	0.997319
11:03:49.944	0.997957
11:03:50.044	0.997957
11:03:50.144	0.998276
11:03:50.244	0.998914
11:03:50.344	0.998595
11:03:50.444	0.997957
11:03:50.544	0.998914
11:03:50.644	0.998914
11:03:50.744	0.998914
11:03:50.844	0.998914
11:03:50.944	0.998914
11:03:51.044	0.999234
11:03:51.144	0.999553
11:03:51.244	0.999234
11:03:51.344	0.998914
11:03:51.444	0.999872
11:03:51.544	0.999872
11:03:51.644	1.000510
11:03:51.744	1.000191
11:03:51.844	1.000510
11:03:51.944	1.001468
11:03:52.044	1.000510
11:03:52.144	1.001149
11:03:52.244	1.001149
11:03:52.344	1.002106
11:03:52.444	1.001468
11:03:52.544	1.001149
11:03:52.644	1.001787
11:03:52.744	1.002425
11:03:52.844	1.002106
11:03:52.944	1.002106
11:03:53.044	1.002425
11:03:53.144	1.003064
11:03:53.244	1.003383
11:03:53.344	1.003702
11:03:53.444	1.003064
11:03:53.544	1.002745
11:03:53.644	1.003383
11:03:53.744	1.003702
11:03:53.844	1.003702
11:03:53.944	1.003702
11:03:54.044	1.004021
11:03:54.144	1.004660
11:03:54.244	1.004021
11:03:54.344	1.004660
11:03:54.444	1.004021
11:03:54.544	1.005298
11:03:54.644	1.004979
11:03:54.744	1.005617
11:03:54.844	1.005936
11:03:54.944	1.005617
11:03:55.044	1.006575
11:03:55.144	1.005936
11:03:55.244	1.006894
11:03:55.344	1.006255
11:03:55.444	1.006255
11:03:55.544	1.006255
11:03:55.644	1.006894
11:03:55.744	1.007532
11:03:55.844	1.006575
11:03:55.944	1.007213
11:03:56.044	1.007213
11:03:56.144	1.007532
11:03:56.244	1.008171
11:03:56.344	1.008171
11:03:56.444	1.008171
11:03:56.544	1.008171
11:03:56.644	1.008490
11:03:56.744	1.008490
11:03:56.844	1.009128
11:03:56.944	1.008171
11:03:57.044	1.009447
11:03:57.144	1.010086
11:03:57.244	1.009128
11:03:57.344	1.009447
11:03:57.444	1.010086
11:03:57.544	1.009447
11:03:57.644	1.010086
11:03:57.744	1.010724
11:03:57.844	1.010086
11:03:57.944	1.010405
11:03:58.044	1.010086
11:03:58.144	1.010405
11:03:58.244	1.010405
11:03:58.344	1.010405
11:03:58.444	1.011362
11:03:58.544	1.011362
11:03:58.644	1.011362
11:03:58.744	1.012001
11:03:58.844	1.012001
11:03:58.944	1.011681
11:03:59.044	1.012001
11:03:59.143	1.012320
11:03:59.243	1.012958
11:03:59.343	1.012639
11:03:59.443	1.013596
11:03:59.543	1.013596
11:03:59.643	1.013596
11:03:59.743	1.013277
11:03:59.843	1.012958
11:03:59.943	1.013596
11:04:00.043	1.013277
11:04:00.143	1.014235
11:04:00.243	1.014235
11:04:00.343	1.013596
11:04:00.443	1.014235
11:04:00.543	1.013916
11:04:00.643	1.014554
11:04:00.743	1.014873
11:04:00.843	1.014873
11:04:00.943	1.014554
11:04:01.043	1.014873
11:04:01.143	1.015512
11:04:01.243	1.015192
11:04:01.343	1.015512
11:04:01.443	1.015512
11:04:01.543	1.015512
11:04:01.643	1.016469
11:04:01.743	1.016788
11:04:01.843	1.017107
11:04:01.943	1.017107
11:04:02.043	1.016788
11:04:02.143	1.017107
11:04:02.243	1.017107
11:04:02.343	1.017107
11:04:02.443	1.017427
11:04:02.544	1.017427
11:04:02.644	1.017427
11:04:02.744	1.018384
11:04:02.844	1.017427
11:04:02.944	1.018703
11:04:03.044	1.018384
11:04:03.144	1.018384
11:04:03.244	1.019022
11:04:03.344	1.019342
11:04:03.444	1.019342
11:04:03.544	1.019022
11:04:03.644	1.019661
11:04:03.744	1.018703
11:04:03.844	1.020299
11:04:03.944	1.019980
11:04:04.044	1.020938
11:04:04.144	1.019661
11:04:04.244	1.020618
11:04:04.344	1.020938
11:04:04.444	1.020938
11:04:04.544	1.021895
11:04:04.644	1.021576
11:04:04.744	1.022214
11:04:04.844	1.021576
11:04:04.944	1.021895
11:04:05.044	1.022214
11:04:05.144	1.021895
11:04:05.244	1.021576
11:04:05.344	1.021895
11:04:05.444	1.022533
11:04:05.544	1.022214
11:04:05.644	1.022853
11:04:05.744	1.022533
11:04:05.844	1.022533
11:04:05.944	1.023172
11:04:06.044	1.023172
11:04:06.144	1.023172
11:04:06.244	1.022533
11:04:06.344	1.023810
11:04:06.444	1.023491
11:04:06.544	1.023810
11:04:06.644	1.023172
11:04:06.744	1.023491
11:04:06.844	1.023810
11:04:06.944	1.024768
11:04:07.044	1.024448
11:04:07.144	1.025087
11:04:07.244	1.025406
11:04:07.344	1.025406
11:04:07.444	1.024768
11:04:07.544	1.025406
11:04:07.644	1.025406
11:04:07.744	1.026044
11:04:07.844	1.025406
11:04:07.944	1.026044
11:04:08.044	1.026363
11:04:08.144	1.025725
11:04:08.244	1.026363
11:04:08.344	1.027002
11:04:08.444	1.027321
11:04:08.544	1.027640
11:04:08.644	1.026044
11:04:08.744	1.026683
11:04:08.844	1.027640
11:04:08.944	1.027321
11:04:09.044	1.028279
11:04:09.144	1.028279
11:04:09.244	1.028598
11:04:09.344	1.028598
11:04:09.444	1.028279
11:04:09.544	1.028598
11:04:09.644	1.028598
11:04:09.744	1.029236
11:04:09.844	1.028917
11:04:09.944	1.029874
11:04:10.044	1.029555
11:04:10.144	1.029874
11:04:10.244	1.029874
11:04:10.344	1.029236
11:04:10.444	1.030513
11:04:10.544	1.029555
11:04:10.644	1.030513
11:04:10.744	1.029874
11:04:10.844	1.030513
11:04:10.944	1.030513
11:04:11.044	1.030513
11:04:11.144	1.030513
11:04:11.244	1.031470
11:04:11.344	1.031151
11:04:11.444	1.031470
11:04:11.544	1.031470
11:04:11.644	1.031470
11:04:11.744	1.032109
11:04:11.844	1.032109
11:04:11.944	1.031151
11:04:12.044	1.032428
11:04:12.144	1.032428
11:04:12.244	1.032428
11:04:12.344	1.033066
11:04:12.444	1.033705
11:04:12.544	1.033385
11:04:12.644	1.033385
11:04:12.744	1.033385
11:04:12.844	1.034024
11:04:12.944	1.033705
11:04:13.044	1.034343
11:04:13.144	1.034024
11:04:13.244	1.034662
11:04:13.344	1.034343
11:04:13.444	1.035300
11:04:13.544	1.034981
11:04:13.644	1.034343
11:04:13.744	1.034981
11:04:13.844	1.035620
11:04:13.944	1.035300
11:04:14.044	1.034981
11:04:14.144	1.035620
11:04:14.244	1.035620
11:04:14.344	1.035300
11:04:14.444	1.035300
11:04:14.544	1.035939
11:04:14.644	1.036577
11:04:14.744	1.035939
11:04:14.844	1.036896
11:04:14.944	1.036577
11:04:15.044	1.036258
11:04:15.144	1.037215
11:04:15.244	1.037215
11:04:15.344	1.037215
11:04:15.444	1.037215
11:04:15.544	1.037535
11:04:15.644	1.037535
11:04:15.744	1.037854
11:04:15.844	1.037854
11:04:15.944	1.038492
11:04:16.044	1.038811
11:04:16.144	1.039130
11:04:16.244	1.038811
11:04:16.344	1.039130
11:04:16.444	1.039450
11:04:16.544	1.039130
11:04:16.643	1.039130
11:04:16.743	1.039130
11:04:16.843	1.039130
11:04:16.943	1.039450
11:04:17.043	1.039130
11:04:17.143	1.039130
11:04:17.243	1.039769
11:04:17.343	1.040088
11:04:17.443	1.040407
11:04:17.543	1.040407
11:04:17.643	1.040088
11:04:17.743	1.041046
11:04:17.843	1.041046
11:04:17.943	1.041365
11:04:18.043	1.041046
11:04:18.143	1.041684
11:04:18.243	1.042322
11:04:18.343	1.041684
11:04:18.443	1.042641
11:04:18.543	1.042641
11:04:18.643	1.042322
11:04:18.743	1.042322
11:04:18.843	1.042961
11:04:18.943	1.042961
11:04:19.043	1.042641
11:04:19.143	1.043599
11:04:19.243	1.042641
11:04:19.343	1.042961
11:04:19.443	1.043280
11:04:19.543	1.042641
11:04:19.643	1.043280
11:04:19.743	1.043280
11:04:19.843	1.044237
11:04:19.943	1.043599
11:04:20.044	1.043599
11:04:20.144	1.043599
11:04:20.244	1.044237
11:04:20.344	1.044237
11:04:20.444	1.044237
11:04:20.544	1.044237
11:04:20.644	1.043918
11:04:20.744	1.044556
11:04:20.844	1.043918
11:04:20.944	1.044237
11:04:21.044	1.044876
11:04:21.144	1.045514
11:04:21.244	1.044876
11:04:21.344	1.045833
11:04:21.444	1.046152
11:04:21.544	1.045833
11:04:21.644	1.045514
11:04:21.744	1.045833
11:04:21.844	1.046152
11:04:21.944	1.046152
11:04:22.044	1.046152
11:04:22.144	1.046472
11:04:22.244	1.047748
11:04:22.344	1.047748
11:04:22.444	1.048067
11:04:22.544	1.047110
11:04:22.644	1.047429
11:04:22.744	1.047429
11:04:22.844	1.047429
11:04:22.944	1.047110
11:04:23.044	1.048706
11:04:23.144	1.048387
11:04:23.244	1.049344
11:04:23.344	1.048706
11:04:23.444	1.048067
11:04:23.544	1.048387
11:04:23.644	1.048067
11:04:23.744	1.048706
11:04:23.844	1.049025
11:04:23.944	1.048387
11:04:24.044	1.049344
11:04:24.144	1.049025
11:04:24.244	1.050302
11:04:24.344	1.050621
11:04:24.444	1.049982
11:04:24.544	1.049663
11:04:24.644	1.050302
11:04:24.744	1.050621
11:04:24.844	1.051259
11:04:24.944	1.051259
11:04:25.044	1.050621
11:04:25.144	1.050940
11:04:25.244	1.050621
11:04:25.344	1.050940
11:04:25.444	1.050940
11:04:25.544	1.051259
11:04:25.644	1.051897
11:04:25.744	1.052536
11:04:25.844	1.052536
11:04:25.944	1.052536
11:04:26.044	1.052855
11:04:26.144	1.053174
11:04:26.244	1.052855
11:04:26.344	1.052855
11:04:26.444	1.053493
11:04:26.544	1.053813
11:04:26.644	1.053813
11:04:26.744	1.053813
11:04:26.844	1.052536
11:04:26.944	1.053813
11:04:27.044	1.054132
11:04:27.144	1.054132
11:04:27.244	1.054451
11:04:27.344	1.054451
11:04:27.444	1.055089
11:04:27.544	1.054451
11:04:27.644	1.055728
11:04:27.744	1.054132
11:04:27.844	1.055408
11:04:27.944	1.054770
11:04:28.044	1.054451
11:04:28.144	1.055089
11:04:28.244	1.055728
11:04:28.344	1.055728
11:04:28.444	1.055408
11:04:28.544	1.056366
11:04:28.644	1.056366
11:04:28.744	1.056047
11:04:28.844	1.057004
11:04:28.944	1.057004
11:04:29.044	1.056685
11:04:29.144	1.056366
11:04:29.244	1.056685
11:04:29.344	1.057962
11:04:29.444	1.057643
11:04:29.544	1.057962
11:04:29.644	1.057962
11:04:29.744	1.057643
11:04:29.844	1.058281
11:04:29.944	1.058600
11:04:30.044	1.058600
11:04:30.144	1.058919
11:04:30.244	1.058919
11:04:30.344	1.059558
11:04:30.444	1.059558
11:04:30.544	1.058919
11:04:30.644	1.059239
11:04:30.744	1.060196
11:04:30.844	1.059558
11:04:30.944	1.059558
11:04:31.044	1.060196
11:04:31.144	1.060196
11:04:31.244	1.060196
11:04:31.344	1.060515
11:04:31.444	1.060834
11:04:31.544	1.059877
11:04:31.644	1.060515
11:04:31.744	1.060515
11:04:31.844	1.060834
11:04:31.944	1.061154
11:04:32.044	1.060834
11:04:32.144	1.061473
11:04:32.244	1.061473
11:04:32.344	1.061473
11:04:32.444	1.061792
11:04:32.544	1.061473
11:04:32.644	1.062111
11:04:32.744	1.062749
11:04:32.844	1.062749
11:04:32.944	1.062111
11:04:33.044	1.063388
11:04:33.144	1.062111
11:04:33.244	1.063069
11:04:33.344	1.063069
11:04:33.444	1.062749
11:04:33.544	1.063069
11:04:33.644	1.063388
11:04:33.744	1.063388
11:04:33.844	1.063707
11:04:33.944	1.064026
11:04:34.043	1.064026
11:04:34.143	1.063388
11:04:34.243	1.064345
11:04:34.343	1.064026
11:04:34.444	1.065303
11:04:34.543	1.064984
11:04:34.643	1.063388
11:04:34.743	1.064345
11:04:34.843	1.064345
11:04:34.943	1.064345
11:04:35.043	1.064664
11:04:35.143	1.065622
11:04:35.243	1.064345
11:04:35.343	1.065622
11:04:35.443	1.065941
11:04:35.543	1.066260
11:04:35.643	1.066260
11:04:35.743	1.066580
11:04:35.843	1.066580
11:04:35.943	1.066260
11:04:36.043	1.066580
11:04:36.143	1.066580
11:04:36.243	1.066580
11:04:36.343	1.066580
11:04:36.443	1.067856
11:04:36.543	1.067856
11:04:36.643	1.067537
11:04:36.743	1.067856
11:04:36.843	1.068495
11:04:36.943	1.067218
11:04:37.043	1.068495
11:04:37.143	1.067537
11:04:37.243	1.069133
11:04:37.343	1.068814
11:04:37.443	1.068175
11:04:37.544	1.069133
11:04:37.644	1.069133
11:04:37.744	1.068495
11:04:37.844	1.068814
11:04:37.944	1.070090
11:04:38.044	1.069133
11:04:38.144	1.069771
11:04:38.244	1.069452
11:04:38.344	1.069452
11:04:38.444	1.069771
11:04:38.544	1.069452
11:04:38.644	1.069771
11:04:38.744	1.070090
11:04:38.844	1.070729
11:04:38.944	1.071367
11:04:39.044	1.070729
11:04:39.144	1.070729
11:04:39.244	1.071048
11:04:39.344	1.071048
11:04:39.444	1.071367
11:04:39.544	1.071686
11:04:39.644	1.071048
11:04:39.744	1.071686
11:04:39.844	1.071686
11:04:39.944	1.071686
11:04:40.044	1.072006
11:04:40.144	1.072963
11:04:40.244	1.072006
11:04:40.344	1.072644
11:04:40.444	1.072325
11:04:40.544	1.073282
11:04:40.644	1.073282
11:04:40.744	1.073282
11:04:40.844	1.073921
11:04:40.944	1.073921
11:04:41.044	1.074240
11:04:41.144	1.074240
11:04:41.244	1.074240
11:04:41.344	1.074240
11:04:41.444	1.073921
11:04:41.544	1.073601
11:04:41.644	1.074240
11:04:41.744	1.074240
11:04:41.844	1.075516
11:04:41.944	1.074878
11:04:42.044	1.074240
11:04:42.144	1.075836
11:04:42.244	1.074878
11:04:42.344	1.075197
11:04:42.444	1.075516
11:04:42.544	1.074878
11:04:42.644	1.074878
11:04:42.744	1.076155
11:04:42.844	1.075836
11:04:42.944	1.076155
11:04:43.044	1.077112
11:04:43.144	1.076474
11:04:43.244	1.077112
11:04:43.344	1.077112
11:04:43.444	1.077431
11:04:43.544	1.077431
11:04:43.644	1.077751
11:04:43.744	1.077431
11:04:43.844	1.078070
11:04:43.944	1.078070
11:04:44.044	1.077751
11:04:44.144	1.077751
11:04:44.244	1.077751
11:04:44.344	1.078708
11:04:44.444	1.079027
11:04:44.544	1.079027
11:04:44.644	1.079027
11:04:44.744	1.079027
11:04:44.844	1.077751
11:04:44.944	1.079027
11:04:45.044	1.078708
11:04:45.144	1.079347
11:04:45.244	1.079666
11:04:45.344	1.079666
11:04:45.444	1.079985
11:04:45.544	1.080623
11:04:45.644	1.080623
11:04:45.744	1.080942
11:04:45.844	1.079666
11:04:45.944	1.080623
11:04:46.044	1.079666
11:04:46.144	1.080942
11:04:46.244	1.080623
11:04:46.344	1.080942
11:04:46.444	1.080623
11:04:46.544	1.081900
11:04:46.644	1.081581
11:04:46.744	1.081900
11:04:46.844	1.082219
11:04:46.944	1.081581
11:04:47.044	1.081900
11:04:47.144	1.083177
11:04:47.244	1.082857
11:04:47.344	1.082538
11:04:47.444	1.082219
11:04:47.544	1.082857
11:04:47.644	1.083496
11:04:47.744	1.083177
11:04:47.844	1.083815
11:04:47.944	1.083496
11:04:48.044	1.083815
11:04:48.144	1.083815
11:04:48.244	1.083815
11:04:48.344	1.084134
11:04:48.444	1.084773
11:04:48.544	1.084453
11:04:48.644	1.084453
11:04:48.744	1.084773
11:04:48.844	1.085411
11:04:48.944	1.084773
11:04:49.044	1.085092
11:04:49.144	1.083815
11:04:49.244	1.085092
11:04:49.344	1.084773
11:04:49.444	1.084453
11:04:49.544	1.085411
11:04:49.644	1.085092
11:04:49.744	1.085092
11:04:49.844	1.085730
11:04:49.944	1.086049
11:04:50.044	1.085730
11:04:50.144	1.085730
11:04:50.244	1.086049
11:04:50.344	1.085730
11:04:50.444	1.085730
11:04:50.544	1.086049
11:04:50.644	1.086688
11:04:50.744	1.087007
11:04:50.844	1.086049
11:04:50.944	1.087645
11:04:51.044	1.087326
11:04:51.144	1.088283
11:04:51.244	1.087964
11:04:51.344	1.087964
11:04:51.444	1.087964
11:04:51.543	1.088922
11:04:51.643	1.088922
11:04:51.743	1.089241
11:04:51.843	1.088922
11:04:51.943	1.089241
11:04:52.043	1.088603
11:04:52.143	1.089241
11:04:52.243	1.088603
11:04:52.343	1.089560
11:04:52.443	1.089560
11:04:52.543	1.089241
11:04:52.643	1.089879
11:04:52.743	1.089879
11:04:52.843	1.089879
11:04:52.943	1.090837
11:04:53.043	1.090198
11:04:53.143	1.090198
11:04:53.243	1.090518
11:04:53.343	1.090198
11:04:53.443	1.090518
11:04:53.543	1.089879
11:04:53.643	1.091156
11:04:53.743	1.090518
11:04:53.843	1.091475
11:04:53.943	1.091156
11:04:54.043	1.091475
11:04:54.143	1.091794
11:04:54.243	1.091794
11:04:54.343	1.092752
11:04:54.443	1.091475
11:04:54.543	1.092752
11:04:54.643	1.092114
11:04:54.743	1.093071
11:04:54.843	1.092752
11:04:54.944	1.093071
11:04:55.044	1.093071
11:04:55.144	1.093390
11:04:55.244	1.093390
11:04:55.344	1.093071
11:04:55.444	1.093390
11:04:55.544	1.094029
11:04:55.644	1.093709
11:04:55.744	1.094029
11:04:55.844	1.093390
11:04:55.944	1.094667
11:04:56.044	1.094029
11:04:56.144	1.094348
11:04:56.244	1.094986
11:04:56.344	1.094029
11:04:56.444	1.094029
11:04:56.544	1.094986
11:04:56.644	1.094986
11:04:56.744	1.094667
11:04:56.844	1.094986
11:04:56.944	1.095305
11:04:57.044	1.095624
11:04:57.144	1.095624
11:04:57.244	1.095624
11:04:57.344	1.096263
11:04:57.444	1.096263
11:04:57.544	1.096263
11:04:57.644	1.096582
11:04:57.744	1.096901
11:04:57.844	1.096901
11:04:57.944	1.096263
11:04:58.044	1.096901
11:04:58.144	1.097220
11:04:58.244	1.097540
11:04:58.344	1.097220
11:04:58.444	1.097540
11:04:58.544	1.097859
11:04:58.644	1.097540
11:04:58.744	1.098178
11:04:58.844	1.097540
11:04:58.944	1.097859
11:04:59.044	1.097859
11:04:59.144	1.097859
11:04:59.244	1.098816
11:04:59.344	1.099135
11:04:59.444	1.098497
11:04:59.544	1.099135
11:04:59.644	1.098178
11:04:59.744	1.099135
11:04:59.844	1.099135
11:04:59.944	1.099135
11:05:00.044	1.099774
11:05:00.144	1.099455
11:05:00.244	1.099135
11:05:00.344	1.101050
11:05:00.444	1.100412
11:05:00.544	1.100412
11:05:00.644	1.100731
11:05:00.744	1.100412
11:05:00.844	1.101370
11:05:00.944	1.100093
11:05:01.044	1.101050
11:05:01.144	1.101370
11:05:01.244	1.101689
11:05:01.344	1.101050
11:05:01.444	1.101370
11:05:01.544	1.101689
11:05:01.644	1.102327
11:05:01.744	1.102327
11:05:01.844	1.102965
11:05:01.944	1.102008
11:05:02.044	1.102965
11:05:02.144	1.102327
11:05:02.244	1.103285
11:05:02.344	1.102327
11:05:02.444	1.102008
11:05:02.544	1.102327
11:05:02.644	1.102965
11:05:02.744	1.103923
11:05:02.844	1.103285
11:05:02.944	1.102965
11:05:03.044	1.103923
11:05:03.144	1.103604
11:05:03.244	1.104242
11:05:03.344	1.103604
11:05:03.444	1.104561
11:05:03.544	1.103604
11:05:03.644	1.104242
11:05:03.744	1.104561
11:05:03.844	1.104242
11:05:03.944	1.104242
11:05:04.044	1.104242
11:05:04.144	1.104561
11:05:04.244	1.104881
11:05:04.344	1.104881
11:05:04.444	1.104881
11:05:04.544	1.104561
11:05:04.644	1.105200
11:05:04.744	1.105519
11:05:04.844	1.105519
11:05:04.944	1.105519
11:05:05.044	1.105838
11:05:05.144	1.105519
11:05:05.244	1.106157
11:05:05.344	1.106796
11:05:05.444	1.105838
11:05:05.544	1.106157
11:05:05.644	1.107434
11:05:05.744	1.106476
11:05:05.844	1.106796
11:05:05.944	1.106476
11:05:06.044	1.107434
11:05:06.144	1.107434
11:05:06.244	1.106796
11:05:06.344	1.107434
11:05:06.444	1.107753
11:05:06.544	1.107115
11:05:06.644	1.108072
11:05:06.744	1.107753
11:05:06.844	1.108711
11:05:06.944	1.108391
