Chart Recorder Data File Tue, Oct 27, 2015 11:40 AM
Time (s)	CH1 (V)  	CH2 (V)  
11:37:05.243	-0.988907	0.372926
11:37:05.343	-0.991780	0.373874
11:37:05.443	-0.993376	0.373558
11:37:05.543	-0.995610	0.373874
11:37:05.643	-0.997206	0.372926
11:37:05.743	-0.998802	0.373558
11:37:05.843	-0.999121	0.372926
11:37:05.943	-1.000717	0.373242
11:37:06.043	-1.001036	0.373558
11:37:06.143	-1.001674	0.373874
11:37:06.243	-1.001994	0.374822
11:37:06.343	-1.002951	0.374506
11:37:06.443	-1.003590	0.375138
11:37:06.543	-1.003909	0.375454
11:37:06.643	-1.004228	0.375770
11:37:06.743	-1.004547	0.375770
11:37:06.843	-1.004547	0.376717
11:37:06.943	-1.004547	0.377033
11:37:07.043	-1.005185	0.377981
11:37:07.143	-1.004228	0.377665
11:37:07.243	-1.005824	0.377665
11:37:07.343	-1.005824	0.377981
11:37:07.443	-1.005185	0.377665
11:37:07.543	-1.006462	0.377349
11:37:07.643	-1.006143	0.377981
11:37:07.743	-1.006781	0.377349
11:37:07.843	-1.006781	0.377665
11:37:07.943	-1.006143	0.378297
11:37:08.043	-1.005824	0.377033
11:37:08.143	-1.006781	0.376717
11:37:08.243	-1.006781	0.377349
11:37:08.343	-1.006781	0.377665
11:37:08.443	-1.006781	0.378297
11:37:08.543	-1.005505	0.378929
11:37:08.643	-1.006781	0.378297
11:37:08.743	-1.006781	0.378613
11:37:08.843	-1.006781	0.378297
11:37:08.943	-1.006462	0.378613
11:37:09.043	-1.006143	0.378929
11:37:09.143	-1.006462	0.378297
11:37:09.243	-1.006143	0.377981
11:37:09.343	-1.006143	0.378613
11:37:09.443	-1.006781	0.378297
11:37:09.543	-1.006143	0.378613
11:37:09.643	-1.006781	0.378929
11:37:09.743	-1.006462	0.378613
11:37:09.843	-1.006781	0.378297
11:37:09.943	-1.006143	0.378297
11:37:10.043	-1.007420	0.378297
11:37:10.143	-1.006781	0.379245
11:37:10.243	-1.007739	0.377981
11:37:10.343	-1.006462	0.378929
11:37:10.443	-1.006781	0.378297
11:37:10.543	-1.007420	0.378613
11:37:10.643	-1.007100	0.378613
11:37:10.743	-1.007100	0.379245
11:37:10.843	-1.006781	0.378297
11:37:10.943	-1.007100	0.379245
11:37:11.043	-1.007100	0.379245
11:37:11.143	-1.007100	0.378297
11:37:11.243	-1.007739	0.377665
11:37:11.343	-1.007100	0.377981
11:37:11.443	-1.006781	0.378929
11:37:11.543	-1.007100	0.379245
11:37:11.643	-1.007420	0.378613
11:37:11.743	-1.007420	0.377981
11:37:11.843	-1.006781	0.377665
11:37:11.943	-1.007100	0.377665
11:37:12.043	-1.007100	0.377033
11:37:12.143	-1.007100	0.377349
11:37:12.243	-1.007100	0.377349
11:37:12.343	-1.007100	0.377981
11:37:12.443	-1.007420	0.376717
11:37:12.544	-1.007420	0.377981
11:37:12.644	-1.006781	0.377981
11:37:12.744	-1.006781	0.377981
11:37:12.844	-1.006781	0.377349
11:37:12.944	-1.007100	0.378297
11:37:13.044	-1.007100	0.377981
11:37:13.144	-1.006781	0.378297
11:37:13.244	-1.007420	0.377665
11:37:13.344	-1.007420	0.378297
11:37:13.444	-1.006462	0.378297
11:37:13.544	-1.006781	0.377665
11:37:13.644	-1.006781	0.377981
11:37:13.744	-1.007739	0.378297
11:37:13.844	-1.007100	0.377349
11:37:13.944	-1.006462	0.377981
11:37:14.044	-1.007100	0.377665
11:37:14.144	-1.007739	0.378297
11:37:14.244	-1.007100	0.377981
11:37:14.344	-1.006781	0.377981
11:37:14.444	-1.007100	0.377981
11:37:14.544	-1.006781	0.377981
11:37:14.644	-1.007420	0.377981
11:37:14.744	-1.006462	0.377981
11:37:14.844	-1.007100	0.377349
11:37:14.944	-1.007100	0.377665
11:37:15.044	-1.007420	0.378613
11:37:15.144	-1.007100	0.378613
11:37:15.244	-1.006462	0.378613
11:37:15.344	-1.007420	0.377981
11:37:15.444	-1.007420	0.378613
11:37:15.544	-1.007739	0.378297
11:37:15.644	-1.008377	0.378297
11:37:15.744	-1.007739	0.377665
11:37:15.844	-1.007100	0.377665
11:37:15.944	-1.008058	0.377033
11:37:16.044	-1.007739	0.377981
11:37:16.144	-1.007100	0.378613
11:37:16.244	-1.007739	0.377981
11:37:16.344	-1.007100	0.377981
11:37:16.444	-1.007100	0.378297
11:37:16.544	-1.007420	0.378929
11:37:16.644	-1.007420	0.378929
11:37:16.744	-1.008058	0.377981
11:37:16.844	-1.008058	0.378297
11:37:16.944	-1.007739	0.378613
11:37:17.044	-1.007739	0.378613
11:37:17.144	-1.007739	0.378613
11:37:17.244	-1.006462	0.378929
11:37:17.344	-1.007739	0.378297
11:37:17.444	-1.007739	0.378613
11:37:17.544	-1.007739	0.378929
11:37:17.644	-1.007100	0.378929
11:37:17.744	-1.007739	0.378297
11:37:17.844	-1.007739	0.378297
11:37:17.944	-1.007739	0.378297
11:37:18.044	-1.008058	0.378929
11:37:18.144	-1.008058	0.377981
11:37:18.244	-1.007739	0.378297
11:37:18.344	-1.007100	0.378613
11:37:18.444	-1.008058	0.377349
11:37:18.544	-1.007420	0.379245
11:37:18.644	-1.007739	0.379245
11:37:18.744	-1.007100	0.378297
11:37:18.844	-1.008058	0.378297
11:37:18.944	-1.007420	0.378297
11:37:19.044	-1.007100	0.377981
11:37:19.144	-1.007100	0.378613
11:37:19.244	-1.006462	0.378929
11:37:19.344	-1.006781	0.378929
11:37:19.444	-1.007100	0.379561
11:37:19.544	-1.006781	0.379561
11:37:19.644	-1.006781	0.379245
11:37:19.744	-1.007100	0.379245
11:37:19.844	-1.006781	0.378297
11:37:19.944	-1.006781	0.378929
11:37:20.044	-1.007739	0.378929
