Chart Recorder Data File Tue, Oct 27, 2015 11:30 AM
Time (s)	CH1 (V)  	CH2 (V)  
10:51:06.843	-0.027872	0.466442
10:51:06.943	-0.027872	0.466442
10:51:07.043	-0.028829	0.462335
10:51:07.143	-0.028510	0.464231
10:51:07.243	-0.028510	0.465495
10:51:07.343	-0.028191	0.465495
10:51:07.443	-0.029148	0.467706
10:51:07.543	-0.028829	0.468654
10:51:07.643	-0.028829	0.470234
10:51:07.743	-0.028510	0.470865
10:51:07.843	-0.028191	0.472445
10:51:07.943	-0.028510	0.477500
10:51:08.043	-0.028510	0.477184
10:51:08.143	-0.028191	0.476236
10:51:08.243	-0.028510	0.477816
10:51:08.343	-0.028191	0.475920
10:51:08.443	-0.028191	0.475288
10:51:08.543	-0.028829	0.474341
10:51:08.643	-0.028510	0.474025
10:51:08.743	-0.028829	0.474025
10:51:08.843	-0.029148	0.475604
10:51:08.943	-0.029467	0.474973
10:51:09.043	-0.028829	0.472445
10:51:09.143	-0.028829	0.472761
10:51:09.243	-0.028829	0.472445
10:51:09.343	-0.029148	0.470865
10:51:09.443	-0.028829	0.470865
10:51:09.543	-0.029148	0.472129
10:51:09.643	-0.028829	0.472761
10:51:09.743	-0.028829	0.473077
10:51:09.843	-0.029787	0.473709
10:51:09.943	-0.029787	0.474657
10:51:10.043	-0.029467	0.474973
10:51:10.144	-0.029787	0.474973
10:51:10.244	-0.029787	0.473709
10:51:10.344	-0.030425	0.468970
10:51:10.444	-0.029787	0.464863
10:51:10.544	-0.029148	0.463283
10:51:10.644	-0.030106	0.462335
10:51:10.744	-0.030106	0.458860
10:51:10.844	-0.029467	0.454121
10:51:10.944	-0.029787	0.453805
10:51:11.044	-0.029467	0.454121
10:51:11.144	-0.030106	0.455385
10:51:11.244	-0.029787	0.455701
10:51:11.344	-0.029467	0.451593
10:51:11.444	-0.030425	0.449066
10:51:11.544	-0.030425	0.449066
10:51:11.644	-0.031382	0.446854
10:51:11.744	-0.030744	0.445275
10:51:11.844	-0.030744	0.444011
10:51:11.944	-0.031063	0.445907
10:51:12.044	-0.030425	0.444327
10:51:12.144	-0.031063	0.446223
10:51:12.244	-0.031063	0.446539
10:51:12.344	-0.030744	0.443379
10:51:12.444	-0.031382	0.440852
10:51:12.544	-0.031702	0.440852
10:51:12.644	-0.031063	0.438640
10:51:12.744	-0.031382	0.438324
10:51:12.844	-0.031702	0.439904
10:51:12.944	-0.031063	0.443063
10:51:13.044	-0.031702	0.441168
10:51:13.144	-0.032340	0.442747
10:51:13.244	-0.031702	0.439904
10:51:13.344	-0.032340	0.436745
10:51:13.444	-0.032021	0.441800
10:51:13.544	-0.031702	0.444327
10:51:13.644	-0.032021	0.443695
10:51:13.744	-0.032021	0.442431
10:51:13.844	-0.032340	0.441484
10:51:13.944	-0.032659	0.443063
10:51:14.044	-0.032340	0.442431
10:51:14.144	-0.032340	0.444327
10:51:14.244	-0.032021	0.443379
10:51:14.344	-0.031702	0.438956
10:51:14.444	-0.032340	0.436745
10:51:14.544	-0.032659	0.438956
10:51:14.644	-0.032021	0.438008
10:51:14.744	-0.032021	0.435481
10:51:14.844	-0.032659	0.431690
10:51:14.944	-0.032340	0.430426
10:51:15.044	-0.032021	0.433585
10:51:15.144	-0.031702	0.436429
10:51:15.244	-0.032340	0.437061
10:51:15.344	-0.032659	0.438640
10:51:15.444	-0.032659	0.436745
10:51:15.544	-0.032340	0.437692
10:51:15.644	-0.032340	0.438008
10:51:15.744	-0.032659	0.437692
10:51:15.844	-0.032659	0.436745
10:51:15.944	-0.033936	0.436113
10:51:16.044	-0.033936	0.437061
10:51:16.144	-0.033617	0.436113
10:51:16.244	-0.033298	0.437376
10:51:16.344	-0.033617	0.438008
10:51:16.444	-0.033936	0.437376
10:51:16.544	-0.034255	0.436745
10:51:16.644	-0.033298	0.438008
10:51:16.744	-0.033617	0.441484
10:51:16.844	-0.034574	0.440536
10:51:16.944	-0.034893	0.441484
10:51:17.044	-0.033936	0.443695
10:51:17.144	-0.034893	0.442115
10:51:17.244	-0.034255	0.445275
10:51:17.344	-0.035213	0.443695
10:51:17.444	-0.034893	0.443063
10:51:17.544	-0.035213	0.444327
10:51:17.644	-0.034574	0.444327
10:51:17.744	-0.034893	0.444959
10:51:17.844	-0.034893	0.444643
10:51:17.944	-0.036170	0.444959
10:51:18.044	-0.036489	0.443695
10:51:18.144	-0.035213	0.442431
10:51:18.244	-0.035851	0.443695
10:51:18.344	-0.035851	0.443695
10:51:18.444	-0.035532	0.444959
10:51:18.544	-0.036170	0.445591
10:51:18.644	-0.036170	0.445275
10:51:18.744	-0.035851	0.446854
10:51:18.844	-0.036489	0.446854
10:51:18.944	-0.036489	0.446223
10:51:19.044	-0.036808	0.446223
10:51:19.144	-0.035851	0.447170
10:51:19.244	-0.036489	0.446854
10:51:19.344	-0.036170	0.450014
10:51:19.444	-0.037447	0.451278
10:51:19.543	-0.036170	0.453173
10:51:19.643	-0.037447	0.454437
10:51:19.743	-0.036808	0.452225
10:51:19.843	-0.037447	0.451909
10:51:19.943	-0.037447	0.449698
10:51:20.043	-0.037447	0.450014
10:51:20.143	-0.037447	0.449066
10:51:20.243	-0.036489	0.448750
10:51:20.343	-0.037766	0.451278
10:51:20.443	-0.036489	0.450014
10:51:20.543	-0.037447	0.449066
10:51:20.643	-0.036808	0.449698
10:51:20.743	-0.036489	0.447486
10:51:20.843	-0.036489	0.447486
10:51:20.943	-0.037128	0.444643
10:51:21.043	-0.036808	0.442115
10:51:21.143	-0.037128	0.440220
10:51:21.243	-0.037447	0.439588
10:51:21.343	-0.036489	0.436745
10:51:21.443	-0.037766	0.436429
10:51:21.543	-0.038085	0.436745
10:51:21.643	-0.037447	0.436113
10:51:21.743	-0.038723	0.432006
10:51:21.843	-0.037766	0.429794
10:51:21.943	-0.037766	0.427583
10:51:22.043	-0.038404	0.427583
10:51:22.143	-0.039043	0.424423
10:51:22.243	-0.039362	0.424107
10:51:22.343	-0.039681	0.421896
10:51:22.443	-0.040319	0.418421
10:51:22.543	-0.040000	0.415893
10:51:22.643	-0.040639	0.417157
10:51:22.743	-0.040958	0.415261
10:51:22.843	-0.041277	0.413366
10:51:22.943	-0.040639	0.414313
10:51:23.043	-0.040958	0.415577
10:51:23.143	-0.041596	0.417473
10:51:23.243	-0.040319	0.416525
10:51:23.343	-0.040958	0.415577
10:51:23.443	-0.041277	0.415893
10:51:23.543	-0.041915	0.411470
10:51:23.643	-0.041915	0.411470
10:51:23.743	-0.042234	0.411786
10:51:23.843	-0.042873	0.411154
10:51:23.943	-0.041915	0.413997
10:51:24.043	-0.042873	0.413682
10:51:24.143	-0.042234	0.413050
10:51:24.243	-0.042554	0.413366
10:51:24.343	-0.042873	0.413997
10:51:24.443	-0.042873	0.413050
10:51:24.543	-0.042554	0.416841
10:51:24.643	-0.043192	0.419052
10:51:24.743	-0.043830	0.420000
10:51:24.843	-0.044149	0.422528
10:51:24.943	-0.043511	0.424107
10:51:25.043	-0.044149	0.419684
10:51:25.143	-0.043511	0.418105
10:51:25.243	-0.044149	0.418736
10:51:25.343	-0.043830	0.417473
10:51:25.443	-0.044149	0.415261
10:51:25.543	-0.044788	0.415893
10:51:25.643	-0.044149	0.415261
10:51:25.743	-0.045107	0.411786
10:51:25.843	-0.045107	0.409258
10:51:25.943	-0.045107	0.409890
10:51:26.043	-0.044788	0.411154
10:51:26.143	-0.045107	0.411470
10:51:26.243	-0.045426	0.413366
10:51:26.343	-0.045107	0.412102
10:51:26.443	-0.045745	0.413682
10:51:26.543	-0.045745	0.416209
10:51:26.643	-0.046703	0.415261
10:51:26.743	-0.046384	0.411154
10:51:26.843	-0.046384	0.409258
10:51:26.943	-0.046703	0.411786
10:51:27.043	-0.047660	0.412418
10:51:27.143	-0.047341	0.408627
10:51:27.243	-0.047980	0.409890
10:51:27.343	-0.047341	0.412102
