188.52	1.258	0.767
189.08	1.257	0.767
189.63	1.266	0.773
190.18	1.275	0.773
190.73	1.284	0.773
191.28	1.286	0.776
191.84	1.284	0.776
192.39	1.276	0.776
192.94	1.264	0.773
193.49	1.258	0.778
194.05	1.256	0.773
194.60	1.261	0.767
195.15	1.270	0.781
195.70	1.280	0.776
196.25	1.282	0.776
196.81	1.281	0.770
197.36	1.272	0.758
197.91	1.263	0.758
198.46	1.255	0.770
199.01	1.253	0.764
199.56	1.257	0.773
200.12	1.266	0.773
200.67	1.277	0.776
201.22	1.285	0.767
201.77	1.281	0.761
202.32	1.274	0.767
202.88	1.262	0.770
203.43	1.257	0.761
203.98	1.253	0.778
204.53	1.257	0.776
205.08	1.262	0.764
205.64	1.273	0.787
206.19	1.279	0.778
206.74	1.282	0.778
207.29	1.276	0.770
207.84	1.270	0.764
208.40	1.262	0.764
208.95	1.258	0.758
209.50	1.257	0.776
210.05	1.264	0.776
210.61	1.271	0.758
211.16	1.282	0.770
211.71	1.284	0.770
212.26	1.278	0.776
212.81	1.268	0.776
213.37	1.261	0.773
213.92	1.257	0.778
214.47	1.253	0.773
215.02	1.261	0.778
215.57	1.268	0.773
216.12	1.278	0.773
216.68	1.284	0.776
217.23	1.279	0.778
217.78	1.271	0.778
218.33	1.263	0.773
218.88	1.256	0.770
219.44	1.255	0.767
219.99	1.257	0.764
220.54	1.266	0.778
221.09	1.275	0.776
221.64	1.280	0.767
222.20	1.280	0.781
222.75	1.270	0.776
223.30	1.263	0.776
223.85	1.253	0.776
224.40	1.251	0.776
224.96	1.254	0.770
225.51	1.263	0.773
226.06	1.273	0.778
226.61	1.280	0.761
227.16	1.279	0.755
227.72	1.271	0.773
228.27	1.262	0.770
228.82	1.254	0.773
229.37	1.249	0.778
229.93	1.251	0.776
230.48	1.259	0.767
231.03	1.268	0.778
231.58	1.276	0.776
232.13	1.278	0.767
232.69	1.272	0.770
233.24	1.263	0.770
233.79	1.255	0.776
234.34	1.250	0.776
234.89	1.249	0.784
235.44	1.257	0.773
236.00	1.270	0.767
236.55	1.276	0.767
237.10	1.280	0.770
237.65	1.277	0.776
238.20	1.269	0.776
238.76	1.261	0.776
239.31	1.255	0.770
239.86	1.253	0.767
240.41	1.253	0.770
240.96	1.264	0.776
241.52	1.272	0.776
242.07	1.278	0.764
242.62	1.279	0.776
243.17	1.271	0.781
243.72	1.263	0.773
244.28	1.254	0.776
244.83	1.250	0.776
245.38	1.250	0.778
245.93	1.257	0.773
246.49	1.268	0.773
247.04	1.275	0.781
247.59	1.279	0.761
248.14	1.273	0.770
248.69	1.267	0.776
249.25	1.260	0.778
249.80	1.251	0.770
250.35	1.249	0.778
250.90	1.255	0.776
251.45	1.263	0.776
252.00	1.272	0.778
252.56	1.279	0.770
253.11	1.278	0.778
253.66	1.271	0.773
254.21	1.261	0.778
254.76	1.254	0.778
255.32	1.249	0.778
255.87	1.249	0.776
256.42	1.256	0.776
256.97	1.265	0.773
257.52	1.274	0.781
258.08	1.279	0.778
258.63	1.277	0.778
259.18	1.270	0.778
259.73	1.263	0.781
260.28	1.255	0.773
260.84	1.250	0.778
261.39	1.255	0.773
261.94	1.262	0.773
262.49	1.272	0.773
263.05	1.280	0.773
263.60	1.280	0.773
264.15	1.276	0.776
264.70	1.270	0.776
265.25	1.262	0.778
265.81	1.253	0.770
266.36	1.255	0.778
266.91	1.264	0.781
267.46	1.274	0.781
268.01	1.282	0.776
268.57	1.286	0.761
269.12	1.282	0.776
269.67	1.273	0.776
270.22	1.265	0.778
270.77	1.256	0.778
271.32	1.255	0.773
271.88	1.261	0.778
272.43	1.269	0.776
272.98	1.278	0.784
273.53	1.284	0.776
274.08	1.285	0.781
274.64	1.277	0.781
275.19	1.269	0.776
275.74	1.261	0.773
276.29	1.257	0.778
276.84	1.259	0.781
277.40	1.266	0.778
277.95	1.275	0.778
278.50	1.284	0.778
279.05	1.285	0.781
279.60	1.279	0.784
280.16	1.270	0.778
280.71	1.263	0.778
281.26	1.257	0.778
281.81	1.257	0.776
282.37	1.264	0.781
282.92	1.272	0.767
283.47	1.281	0.781
284.02	1.283	0.767
284.57	1.276	0.776
285.13	1.270	0.776
285.68	1.260	0.784
286.23	1.257	0.770
286.78	1.257	0.773
287.33	1.263	0.784
287.88	1.273	0.781
288.44	1.278	0.778
288.99	1.284	0.778
289.54	1.280	0.790
290.09	1.271	0.781
290.64	1.263	0.781
291.20	1.255	0.778
291.75	1.254	0.781
292.30	1.259	0.784
292.85	1.274	0.776
293.40	1.282	0.781
293.96	1.289	0.776
294.51	1.285	0.781
295.06	1.278	0.781
295.61	1.268	0.778
296.16	1.261	0.781
296.72	1.260	0.776
297.27	1.266	0.778
297.82	1.274	0.781
298.37	1.286	0.781
298.93	1.288	0.787
299.48	1.284	0.781
300.03	1.277	0.776
300.58	1.268	0.784
301.13	1.261	0.784
301.69	1.260	0.778
302.24	1.266	0.781
302.79	1.277	0.778
303.34	1.286	0.778
303.89	1.290	0.790
304.44	1.283	0.781
305.00	1.273	0.784
305.55	1.266	0.787
306.10	1.260	0.781
306.65	1.258	0.787
307.20	1.268	0.778
307.76	1.278	0.781
308.31	1.285	0.781
308.86	1.286	0.778
309.41	1.280	0.784
309.96	1.271	0.776
310.52	1.263	0.778
311.07	1.259	0.778
311.62	1.259	0.781
312.17	1.269	0.781
312.72	1.279	0.781
313.28	1.285	0.784
313.83	1.283	0.781
314.38	1.276	0.781
314.93	1.268	0.778
315.49	1.258	0.778
316.04	1.258	0.784
316.59	1.264	0.781
317.14	1.274	0.784
317.69	1.281	0.776
318.25	1.286	0.787
318.80	1.280	0.784
319.35	1.271	0.784
319.90	1.262	0.784
320.45	1.256	0.787
321.01	1.258	0.773
321.56	1.259	0.781
322.11	1.268	0.778
322.66	1.279	0.781
323.21	1.281	0.781
323.76	1.274	0.778
324.32	1.268	0.784
324.87	1.259	0.778
325.42	1.254	0.784
325.97	1.258	0.790
326.52	1.264	0.784
327.08	1.276	0.790
327.63	1.280	0.787
328.18	1.281	0.781
328.73	1.275	0.787
329.28	1.265	0.787
329.84	1.256	0.790
330.39	1.254	0.784
330.94	1.256	0.784
331.49	1.266	0.796
332.04	1.276	0.787
332.60	1.283	0.787
333.15	1.280	0.796
333.70	1.272	0.787
334.25	1.262	0.781
334.81	1.255	0.787
335.36	1.257	0.787
335.91	1.262	0.793
336.46	1.272	0.787
337.01	1.280	0.784
337.57	1.283	0.778
338.12	1.275	0.790
338.67	1.268	0.798
339.22	1.258	0.787
339.77	1.256	0.793
340.32	1.259	0.796
340.88	1.269	0.781
341.43	1.276	0.793
341.98	1.283	0.796
342.53	1.284	0.790
343.08	1.270	0.796
343.64	1.262	0.796
344.19	1.254	0.793
344.74	1.254	0.793
345.29	1.260	0.778
345.84	1.269	0.793
346.40	1.277	0.793
346.95	1.280	0.790
347.50	1.275	0.793
348.05	1.266	0.784
348.60	1.257	0.793
349.16	1.252	0.784
349.71	1.256	0.784
350.26	1.265	0.790
350.81	1.277	0.790
351.37	1.284	0.784
351.92	1.281	0.787
352.47	1.273	0.790
353.02	1.267	0.784
353.57	1.259	0.784
354.13	1.259	0.790
354.68	1.268	0.793
355.23	1.280	0.798
355.78	1.292	0.787
356.33	1.292	0.798
356.88	1.287	0.796
357.44	1.276	0.790
357.99	1.267	0.790
358.54	1.263	0.793
359.09	1.268	0.796
359.64	1.276	0.790
360.20	1.287	0.784
360.75	1.293	0.793
361.30	1.288	0.801
361.85	1.278	0.787
362.40	1.270	0.784
362.96	1.264	0.793
363.51	1.263	0.784
364.06	1.271	0.781
364.61	1.281	0.796
365.16	1.288	0.787
365.72	1.289	0.787
366.27	1.281	0.784
366.82	1.270	0.784
367.37	1.263	0.784
367.93	1.262	0.793
368.48	1.266	0.784
369.03	1.275	0.787
369.58	1.284	0.784
370.13	1.289	0.801
370.69	1.285	0.784
371.24	1.274	0.793
371.79	1.266	0.790
372.34	1.261	0.796
372.89	1.262	0.793
373.45	1.270	0.790
374.00	1.280	0.787
374.55	1.288	0.793
375.10	1.287	0.787
375.65	1.279	0.793
376.20	1.270	0.790
376.76	1.261	0.796
377.31	1.260	0.798
377.86	1.265	0.790
378.41	1.274	0.796
378.96	1.284	0.807
379.52	1.289	0.796
380.07	1.280	0.798
380.62	1.271	0.793
381.17	1.263	0.796
381.72	1.258	0.793
382.28	1.260	0.798
382.83	1.268	0.796
383.38	1.277	0.798
383.93	1.283	0.810
384.48	1.285	0.796
385.04	1.278	0.801
385.59	1.266	0.790
386.14	1.260	0.816
386.69	1.257	0.807
387.25	1.261	0.793
387.80	1.271	0.798
388.35	1.280	0.801
388.90	1.284	0.793
389.45	1.281	0.801
390.01	1.272	0.798
390.56	1.262	0.801
391.11	1.257	0.790
391.66	1.257	0.801
392.21	1.265	0.790
392.76	1.276	0.810
393.32	1.282	0.810
393.87	1.283	0.798
394.42	1.275	0.787
394.97	1.267	0.804
395.52	1.259	0.793
396.08	1.257	0.804
396.63	1.261	0.810
397.18	1.270	0.810
397.73	1.280	0.801
398.28	1.287	0.804
398.84	1.278	0.810
399.37	1.265	0.818
399.92	1.255	0.813
400.48	1.254	0.819
401.03	1.260	0.816
401.58	1.269	0.804
402.13	1.279	0.816
402.69	1.280	0.810
403.24	1.275	0.821
403.79	1.265	0.813
404.34	1.257	0.821
404.89	1.253	0.819
405.45	1.262	0.816
406.00	1.268	0.813
406.55	1.277	0.821
407.10	1.278	0.813
407.65	1.272	0.819
408.21	1.263	0.807
408.76	1.253	0.810
409.31	1.251	0.819
409.86	1.257	0.819
410.41	1.269	0.810
410.96	1.279	0.816
411.52	1.278	0.807
412.07	1.267	0.793
412.62	1.257	0.821
413.17	1.250	0.819
413.72	1.253	0.827
414.28	1.259	0.821
414.83	1.268	0.819
415.38	1.277	0.824
415.93	1.277	0.827
416.48	1.268	0.827
417.04	1.259	0.819
417.59	1.251	0.821
418.14	1.249	0.813
418.69	1.257	0.821
419.24	1.268	0.827
419.80	1.277	0.821
420.35	1.277	0.821
420.90	1.267	0.816
421.45	1.257	0.827
422.01	1.248	0.819
422.56	1.248	0.830
423.11	1.258	0.816
423.66	1.267	0.827
424.21	1.273	0.821
424.77	1.274	0.833
425.33	1.261	0.827
425.88	1.262	0.827
426.43	1.271	0.819
426.98	1.274	0.827
427.54	1.262	0.824
428.09	1.259	0.816
428.64	1.271	0.833
429.20	1.274	0.824
429.75	1.269	0.833
430.30	1.257	0.821
430.85	1.247	0.827
431.40	1.247	0.830
431.96	1.251	0.827
432.51	1.259	0.833
433.06	1.272	0.833
433.61	1.273	0.827
434.16	1.267	0.830
434.72	1.256	0.824
435.27	1.247	0.830
435.82	1.246	0.830
436.37	1.251	0.827
436.92	1.261	0.833
437.48	1.269	0.833
438.03	1.272	0.824
438.58	1.267	0.824
439.13	1.258	0.833
439.69	1.250	0.827
440.24	1.248	0.827
440.79	1.253	0.824
441.34	1.264	0.821
441.89	1.273	0.842
442.45	1.276	0.827
443.00	1.268	0.830
443.55	1.257	0.833
444.10	1.248	0.833
444.65	1.247	0.833
445.20	1.254	0.833
445.76	1.265	0.827
446.31	1.270	0.830
446.86	1.273	0.830
447.41	1.264	0.833
447.96	1.254	0.824
448.52	1.247	0.833
449.07	1.247	0.827
449.62	1.256	0.836
450.17	1.266	0.833
450.72	1.273	0.827
451.28	1.271	0.839
451.84	1.280	0.830
452.39	1.266	0.839
452.94	1.273	0.839
453.49	1.271	0.833
454.04	1.263	0.827
454.60	1.253	0.827
455.15	1.249	0.833
455.70	1.251	0.830
456.25	1.257	0.830
456.81	1.271	0.830
457.34	1.273	0.830
457.89	1.265	0.836
458.45	1.258	0.833
459.00	1.251	0.839
459.55	1.249	0.842
460.10	1.255	0.833
460.65	1.267	0.830
461.21	1.275	0.830
461.76	1.272	0.833
462.31	1.266	0.833
462.86	1.254	0.836
463.41	1.248	0.833
463.96	1.251	0.836
464.52	1.262	0.836
465.07	1.273	0.836
465.62	1.277	0.833
466.17	1.276	0.833
466.72	1.264	0.839
467.28	1.252	0.830
467.83	1.252	0.833
468.38	1.261	0.833
468.93	1.274	0.839
469.48	1.283	0.833
470.04	1.283	0.833
470.59	1.276	0.839
471.14	1.266	0.833
471.69	1.264	0.833
472.25	1.255	0.847
472.80	1.256	0.827
473.35	1.266	0.839
473.90	1.273	0.836
474.45	1.271	0.836
475.01	1.261	0.827
475.56	1.251	0.836
476.11	1.245	0.836
476.66	1.249	0.830
477.21	1.259	0.836
477.77	1.269	0.836
478.32	1.272	0.836
478.88	1.247	0.830
479.44	1.259	0.847
479.99	1.249	0.833
480.54	1.242	0.844
481.09	1.246	0.836
481.64	1.256	0.836
482.20	1.266	0.833
482.75	1.268	0.836
483.30	1.264	0.839
483.85	1.254	0.839
484.40	1.243	0.836
484.96	1.241	0.830
485.51	1.249	0.836
486.06	1.257	0.853
486.61	1.268	0.847
487.16	1.272	0.842
487.72	1.264	0.842
488.27	1.253	0.856
488.82	1.244	0.836
489.37	1.242	0.842
489.93	1.246	0.830
490.48	1.257	0.839
491.03	1.265	0.842
491.58	1.268	0.839
492.13	1.261	0.842
492.69	1.265	0.850
493.25	1.266	0.839
493.80	1.269	0.839
494.35	1.264	0.842
494.90	1.255	0.853
495.45	1.248	0.842
496.00	1.241	0.842
496.56	1.246	0.844
497.11	1.255	0.844
497.66	1.266	0.842
498.21	1.269	0.847
498.76	1.267	0.850
499.32	1.261	0.844
499.87	1.253	0.833
500.42	1.247	0.859
500.97	1.242	0.850
501.52	1.251	0.847
502.08	1.260	0.856
502.63	1.267	0.847
503.18	1.272	0.853
503.73	1.265	0.850
504.28	1.257	0.853
504.84	1.246	0.856
505.39	1.243	0.847
505.94	1.244	0.859
506.49	1.250	0.859
507.05	1.261	0.850
507.60	1.268	0.842
508.15	1.269	0.865
508.70	1.262	0.853
509.25	1.254	0.865
509.81	1.246	0.847
510.36	1.240	0.853
510.91	1.243	0.859
511.46	1.251	0.873
512.01	1.259	0.870
512.57	1.267	0.862
513.12	1.266	0.856
513.67	1.258	0.856
514.22	1.246	0.862
514.77	1.241	0.856
515.32	1.235	0.870
515.88	1.239	0.859
516.43	1.246	0.853
516.98	1.259	0.856
517.53	1.264	0.850
518.08	1.262	0.867
518.64	1.255	0.859
519.19	1.248	0.870
519.74	1.239	0.865
520.29	1.236	0.862
520.84	1.242	0.865
521.40	1.251	0.867
521.95	1.261	0.865
522.50	1.263	0.870
523.05	1.260	0.867
523.60	1.252	0.856
524.16	1.244	0.867
524.71	1.237	0.867
525.26	1.243	0.873
525.81	1.254	0.862
526.37	1.263	0.870
526.92	1.272	0.865
527.47	1.275	0.873
528.02	1.269	0.853
528.57	1.257	0.873
529.13	1.249	0.870
529.68	1.237	0.879
530.23	1.240	0.885
530.78	1.249	0.873
531.33	1.256	0.876
531.88	1.263	0.873
532.44	1.261	0.870
532.99	1.251	0.873
533.54	1.242	0.873
534.09	1.235	0.882
534.64	1.236	0.873
535.20	1.243	0.870
535.75	1.251	0.882
536.30	1.259	0.879
536.85	1.261	0.870
537.40	1.255	0.879
537.96	1.247	0.870
538.56	1.223	0.875
539.16	1.267	0.883
539.72	1.257	0.879
540.27	1.261	0.885
540.82	1.258	0.876
541.37	1.247	0.876
541.92	1.239	0.885
542.48	1.233	0.879
543.03	1.235	0.882
543.58	1.246	0.876
544.13	1.255	0.879
544.69	1.261	0.876
545.24	1.259	0.879
545.79	1.249	0.882
546.34	1.241	0.893
546.89	1.233	0.882
547.45	1.234	0.882
548.00	1.242	0.882
548.55	1.253	0.876
549.10	1.259	0.882
549.65	1.260	0.882
550.20	1.250	0.893
550.76	1.241	0.879
551.31	1.232	0.888
551.86	1.232	0.879
552.41	1.239	0.885
552.96	1.252	0.893
553.52	1.259	0.890
554.07	1.263	0.885
554.62	1.252	0.888
555.17	1.244	0.879
555.72	1.236	0.890
556.28	1.233	0.882
556.83	1.238	0.888
557.38	1.245	0.882
557.93	1.255	0.888
558.48	1.258	0.893
559.04	1.252	0.882
559.59	1.244	0.885
560.14	1.236	0.899
560.69	1.229	0.890
561.25	1.232	0.888
561.80	1.242	0.890
562.35	1.252	0.882
562.90	1.257	0.885
563.45	1.258	0.882
564.01	1.246	0.890
564.57	1.252	0.882
565.12	1.256	0.890
565.67	1.256	0.893
566.22	1.247	0.885
566.77	1.240	0.879
567.32	1.231	0.885
567.88	1.231	0.899
568.43	1.240	0.896
568.98	1.248	0.885
569.53	1.257	0.882
570.08	1.255	0.888
570.64	1.245	0.893
571.19	1.238	0.899
571.74	1.231	0.890
572.29	1.230	0.890
572.84	1.239	0.885
573.40	1.247	0.885
573.95	1.254	0.888
574.50	1.253	0.888
575.05	1.245	0.882
575.60	1.236	0.885
576.16	1.228	0.899
576.71	1.230	0.888
577.26	1.237	0.888
577.81	1.248	0.899
578.37	1.254	0.893
578.92	1.253	0.893
579.47	1.245	0.899
580.02	1.234	0.893
580.57	1.228	0.905
581.13	1.228	0.890
581.68	1.237	0.890
582.23	1.245	0.893
582.78	1.253	0.905
583.33	1.255	0.902
583.88	1.245	0.896
584.44	1.235	0.882
584.99	1.230	0.890
585.54	1.232	0.911
586.09	1.239	0.908
586.64	1.249	0.902
587.20	1.260	0.905
587.75	1.269	0.916
588.30	1.263	0.919
588.85	1.252	0.905
589.40	1.247	0.916
589.96	1.248	0.911
590.51	1.257	0.896
591.06	1.265	0.908
591.61	1.274	0.911
592.16	1.272	0.919
592.72	1.262	0.908
593.27	1.253	0.916
593.82	1.246	0.911
594.37	1.246	0.905
594.93	1.253	0.911
595.48	1.263	0.899
596.03	1.270	0.911
596.58	1.273	0.913
597.13	1.261	0.916
597.69	1.253	0.908
598.24	1.246	0.919
598.79	1.247	0.925
599.34	1.252	0.928
599.89	1.262	0.911
600.45	1.272	0.905
601.00	1.274	0.916
601.55	1.264	0.928
602.10	1.256	0.919
602.65	1.248	0.922
603.20	1.247	0.922
603.76	1.252	0.925
604.31	1.264	0.925
604.86	1.273	0.913
605.41	1.276	0.916
605.96	1.266	0.922
606.52	1.259	0.919
607.07	1.250	0.922
607.62	1.247	0.931
608.17	1.252	0.919
608.72	1.261	0.922
609.28	1.270	0.925
609.83	1.277	0.922
610.38	1.270	0.922
610.93	1.261	0.922
611.48	1.255	0.922
612.04	1.253	0.922
612.59	1.259	0.931
613.14	1.282	0.928
613.69	1.286	0.928
614.25	1.293	0.928
614.80	1.292	0.922
615.35	1.284	0.933
615.90	1.273	0.931
616.45	1.266	0.925
617.01	1.264	0.931
617.56	1.270	0.931
618.11	1.280	0.919
618.66	1.288	0.928
619.21	1.294	0.928
619.76	1.286	0.931
620.32	1.276	0.936
620.87	1.266	0.931
621.42	1.262	0.928
621.97	1.265	0.928
622.52	1.273	0.931
623.08	1.285	0.933
623.63	1.288	0.936
624.18	1.286	0.933
624.73	1.277	0.931
625.28	1.271	0.933
625.84	1.263	0.936
626.39	1.261	0.931
626.94	1.269	0.936
627.49	1.280	0.945
628.04	1.287	0.933
628.60	1.290	0.936
629.15	1.283	0.936
629.70	1.273	0.936
630.25	1.263	0.928
630.81	1.260	0.933
631.36	1.262	0.928
631.91	1.273	0.931
632.46	1.283	0.936
633.01	1.288	0.945
633.57	1.283	0.931
634.12	1.275	0.939
634.67	1.266	0.942
635.22	1.258	0.936
635.77	1.260	0.939
636.32	1.265	0.933
636.88	1.276	0.936
637.43	1.284	0.925
637.98	1.287	0.936
638.53	1.280	0.945
639.08	1.272	0.945
639.64	1.267	0.936
640.19	1.260	0.942
640.74	1.261	0.948
641.29	1.268	0.939
641.84	1.279	0.956
642.40	1.284	0.942
642.95	1.285	0.942
643.50	1.268	0.956
644.05	1.255	0.942
644.60	1.247	0.939
645.16	1.245	0.945
645.71	1.250	0.942
646.26	1.257	0.951
646.81	1.265	0.951
647.37	1.272	0.945
647.92	1.268	0.945
648.47	1.260	0.965
649.02	1.253	0.959
649.57	1.246	0.948
650.13	1.244	0.951
650.68	1.249	0.939
651.23	1.258	0.962
