124.12	1.329	1.031
124.67	1.324	1.037
125.22	1.332	1.037
125.77	1.343	1.031
126.33	1.353	1.034
126.88	1.359	1.028
127.43	1.350	1.043
127.98	1.341	1.043
128.53	1.326	1.045
129.09	1.324	1.028
129.64	1.331	1.045
130.19	1.343	1.040
130.74	1.353	1.025
131.29	1.358	1.031
131.85	1.351	1.028
132.40	1.340	1.034
132.95	1.335	1.034
133.50	1.329	1.043
134.05	1.337	1.040
134.60	1.349	1.037
135.16	1.358	1.028
135.71	1.361	1.043
136.26	1.357	1.031
136.81	1.344	1.034
137.36	1.333	1.048
137.92	1.332	1.037
138.47	1.340	1.048
139.02	1.353	1.037
139.57	1.366	1.043
140.13	1.359	1.045
140.68	1.348	1.037
141.23	1.338	1.040
141.78	1.330	1.028
142.33	1.330	1.031
142.89	1.339	1.031
143.44	1.349	1.048
143.99	1.359	1.037
144.54	1.357	1.034
145.09	1.344	1.028
145.65	1.338	1.028
146.20	1.332	1.048
146.75	1.331	1.043
147.30	1.338	1.037
147.85	1.350	1.034
148.41	1.360	1.048
148.96	1.358	1.043
149.51	1.347	1.040
150.06	1.336	1.034
150.61	1.326	1.037
151.16	1.326	1.037
151.72	1.337	1.040
152.27	1.347	1.037
152.82	1.357	1.023
153.37	1.356	1.034
153.92	1.344	1.040
154.48	1.331	1.025
155.03	1.326	1.034
155.58	1.326	1.034
156.13	1.336	1.034
156.68	1.345	1.037
157.24	1.354	1.034
157.79	1.352	1.040
158.34	1.343	1.031
158.89	1.338	1.028
159.45	1.331	1.031
160.00	1.331	1.037
160.55	1.340	1.040
161.10	1.349	1.034
161.65	1.359	1.040
162.21	1.359	1.025
162.76	1.351	1.031
163.31	1.343	1.034
163.86	1.328	1.051
164.41	1.326	1.034
164.97	1.336	1.040
165.52	1.351	1.037
166.07	1.356	1.034
166.62	1.359	1.040
167.17	1.351	1.040
167.73	1.340	1.045
168.28	1.330	1.045
168.83	1.326	1.040
169.38	1.333	1.037
169.93	1.345	1.031
170.48	1.362	1.034
171.04	1.362	1.045
171.59	1.355	1.045
172.14	1.347	1.037
172.69	1.334	1.043
173.24	1.328	1.043
173.80	1.331	1.048
174.35	1.340	1.040
174.90	1.349	1.040
175.45	1.356	1.040
176.01	1.354	1.040
176.56	1.346	1.031
177.11	1.334	1.043
177.66	1.328	1.045
178.21	1.332	1.040
178.77	1.338	1.043
179.32	1.347	1.048
179.87	1.356	1.057
180.42	1.357	1.045
180.97	1.348	1.043
181.53	1.338	1.028
182.08	1.334	1.043
182.63	1.324	1.043
183.18	1.332	1.057
183.73	1.349	1.045
184.29	1.358	1.034
184.84	1.362	1.034
185.39	1.359	1.031
185.94	1.348	1.037
186.49	1.335	1.037
187.04	1.327	1.034
187.60	1.334	1.054
188.15	1.344	1.037
188.70	1.352	1.037
189.25	1.357	1.031
189.80	1.358	1.034
190.36	1.345	1.045
190.91	1.336	1.034
191.46	1.328	1.043
192.01	1.329	1.025
192.57	1.337	1.043
193.12	1.347	1.040
193.67	1.355	1.040
194.22	1.358	1.045
194.77	1.352	1.040
195.33	1.343	1.040
195.88	1.331	1.040
196.43	1.328	1.037
196.98	1.335	1.045
197.53	1.347	1.031
198.09	1.357	1.037
198.64	1.359	1.043
199.19	1.352	1.043
199.74	1.339	1.040
200.29	1.329	1.034
200.85	1.324	1.045
201.40	1.331	1.043
201.95	1.344	1.037
202.50	1.358	1.034
203.05	1.358	1.040
203.60	1.360	1.028
204.16	1.345	1.028
204.71	1.335	1.040
205.26	1.331	1.045
205.81	1.340	1.043
206.36	1.352	1.040
206.92	1.361	1.048
207.47	1.358	1.034
208.02	1.352	1.045
208.57	1.340	1.043
209.12	1.330	1.045
209.68	1.329	1.045
210.23	1.334	1.034
210.78	1.344	1.028
211.33	1.355	1.048
211.89	1.355	1.037
212.44	1.345	1.054
212.99	1.335	1.048
213.54	1.322	1.045
214.09	1.331	1.045
214.65	1.336	1.040
215.20	1.349	1.034
215.75	1.359	1.048
216.30	1.360	1.045
216.85	1.349	1.037
217.41	1.336	1.037
217.96	1.327	1.037
218.51	1.328	1.043
219.06	1.335	1.034
219.61	1.350	1.054
220.17	1.357	1.040
220.72	1.356	1.040
221.27	1.344	1.040
221.82	1.334	1.043
